Abborrgrundet-Inkoo;188142; 3.0; 2.4;MW2013;POLYGON ((27.7020433774647 60.4487770871112, 27.7055084002909 60.4472713380439, 27.7146005866902 60.4511561456963, 27.7189352578333 60.456562736, 27.7236744815567 60.456812612382, 27.7236690554147 60.4572613304076, 27.7180467783976 60.4574739982463, 27.7136723958333 60.4527407243333, 27.7020433774647 60.4487770871112))
Tappuvirran väylä;141358; 4.8; 2.0;NN+75.10;POLYGON ((28.7219111695227 61.2134790023566, 28.7179235388796 61.2111336786628, 28.7187727340223 61.2108202013108, 28.7205745828178 61.2114437013896, 28.7235744638634 61.2101818360334, 28.7219111695227 61.2134790023566))
Tappuvirran väylä;141354; 4.8; 4.2;NN+75.10;POLYGON ((28.7219111695227 61.2134790023566, 28.7235744638634 61.2101818360334, 28.7252636193893 61.2100788188623, 28.7254966063584 61.2108280269401, 28.725127710324 61.2108748518512, 28.7255987409976 61.2118514327938, 28.7228512501726 61.214009579195, 28.7195276480165 61.2195323950692, 28.7156372425 61.2162358423333, 28.7205284377149 61.2142779985857, 28.7219111695227 61.2134790023566))
Taslot-Nauvon telakkaväylä;118041; 3.0; 2.4;NN+75.10;POLYGON ((28.3520383406084 61.3246806286389, 28.3625301118946 61.3051312859358, 28.3654879433469 61.2898011697513, 28.3586998159872 61.2725691934545, 28.3674866921083 61.2730165769893, 28.373129224187 61.2856755044191, 28.371535342457 61.2903101137298, 28.3685460611106 61.3031867909326, 28.3724047362382 61.3110261856656, 28.3570272240276 61.3241187299909, 28.3520383406084 61.3246806286389))
Taslot-Nauvon telakkaväylä;147936; 3.0; 2.4;NN+75.10;POLYGON ((28.3659705296816 61.26961328294, 28.3573540157418 61.2691504885545, 28.3466171731212 61.241848304635, 28.3404763679801 61.2354157882987, 28.315525338572 61.2149624784884, 28.3141130952631 61.2087904670662, 28.3121332022198 61.2069970287239, 28.3074353495995 61.2027406969783, 28.3414068951667 61.1967882608333, 28.3261480086894 61.2039865109511, 28.3189175329064 61.2068886743461, 28.3189014736994 61.2150003598457, 28.3532395323112 61.2410060485478, 28.3659705296816 61.26961328294))
Teeriniemen veneväylä;185044; 2.1; 1.5;MW2012;POLYGON ((23.4542967329838 59.8943259173416, 23.4579967956667 59.8926497286667, 23.4592241041667 59.8935209181667, 23.4684676303333 59.893006517, 23.4724251658907 59.8927884659043, 23.4715096876643 59.8932567904832, 23.4679511065 59.8934711656667, 23.4542967329838 59.8943259173416))
Tervon kalasatama;99910; 3.0; 2.4;NN+75.10;POLYGON ((29.6819585249755 62.5149791449506, 29.686771719 62.519684805, 29.7005928922265 62.5252822627304, 29.6897993853149 62.5443264299258, 29.6870177570916 62.5376955203576, 29.6917082117545 62.5258307391975, 29.6869198905 62.520440489, 29.680369298619 62.5183135554538, 29.6819585249755 62.5149791449506))
Tiiliruukinpohjan venereitti;179879; 3.0; 2.4;MW2010;POLYGON ((24.7761718643053 60.1472511986983, 24.7781907673252 60.1478814357639, 24.7764669109423 60.147871570611, 24.7745175719197 60.1472631779296, 24.7761718643053 60.1472511986983))
Tiiliruukinpohjan venereitti;180116; 3.0; 2.4;MW2010;POLYGON ((24.7714579687288 60.1472852747741, 24.7725416118144 60.1478490298455, 24.7597908672171 60.1484482906363, 24.7597397871316 60.147401387306, 24.7644861938333 60.1473353785, 24.7714579687288 60.1472852747741))
Tiiliruukinpohjan venereitti;180111; 3.0; 2.4;MW2010;POLYGON ((24.7745175719197 60.1472631779296, 24.7764669109423 60.147871570611, 24.7725416118144 60.1478490298456, 24.7714579687288 60.1472852747741, 24.7745175719197 60.1472631779296))
Tikansalmen kiertoväylä;226253; 4.2; 3.4;NN+75.10;POLYGON ((28.5069733963206 61.731644137608, 28.5126825423044 61.7300837714032, 28.5148891978333 61.7294813401667, 28.518185487 61.7287766788333, 28.5212607702516 61.7295346941851, 28.517404992 61.730657495, 28.5115328765 61.7323670818333, 28.5092994933324 61.7340000267132, 28.5069733963206 61.731644137608))
Tikansalmen kiertoväylä;221135; 4.2; 3.4;NN+75.10;POLYGON ((28.518185487 61.7287766788333, 28.5231528455499 61.7220834446338, 28.5232774247468 61.7215862672657, 28.5246465076435 61.7194866317472, 28.525587648556 61.718803948296, 28.5268690061667 61.7191408123333, 28.524582371 61.7211235696667, 28.5238987346058 61.7254903368449, 28.5212607702516 61.7295346941851, 28.518185487 61.7287766788333))
Tistronskär - Strömsön venereitti;212065; 3.5; 2.5;MW2015;POLYGON ((20.0744484738619 60.1244479164316, 20.075076572556 60.119391738539, 20.2336359884767 60.1687442901465, 20.221681464705 60.1677574351372, 20.0744484738619 60.1244479164316))
Tistronskär - Strömsön venereitti;211721; 3.5; 2.5;MW2015;POLYGON ((20.0710644341212 60.1139940433158, 20.0749063913476 60.1141127218583, 20.075076572556 60.119391738539, 20.0744484738619 60.1244479164316, 20.0697902011341 60.1546012671086, 20.0740860954682 60.1579379097183, 20.0697280183989 60.1599572392213, 20.0667936238098 60.1554858863327, 20.0710644341212 60.1139940433158))
Tistronskär - Strömsön venereitti;214002; 2.9; 2.5;MW2015;POLYGON ((20.0150389305998 60.0965239895367, 20.0150587097394 60.0964348000727, 20.015950493722 60.0965030682512, 20.0216573151974 60.0968185337502, 20.0220359128006 60.0968205062923, 20.0220161581909 60.096909705525, 20.0216458510008 60.0968702719756, 20.0159390206986 60.0965548059628, 20.0150389305998 60.0965239895367))
Tistronskär - Strömsön venereitti;213993; 3.1; 2.5;MW2015;POLYGON ((19.9795771298286 60.0847012473593, 19.9883677415049 60.0888669545962, 20.0011465176235 60.0875768803643, 20.0100167936581 60.0957180509171, 20.0129099602868 60.0962702498407, 20.0150587097394 60.0964348000726, 20.0150389362564 60.0965240071967, 20.0127983752704 60.09675167951, 20.0081764217808 60.0964844411304, 20.007467206807 60.0957887031739, 20.0006774007208 60.0891262052027, 19.9966103826213 60.0889871967624, 19.9886227049761 60.0900521830088, 19.9694499511135 60.0910797977165, 19.9727231298031 60.0897056924865, 19.9767621699355 60.0894893341184, 19.9850844404771 60.0890431407567, 19.9785882448564 60.0859645753629, 19.9795771298286 60.0847012473593))
Tistronskär - Strömsön venereitti;213967; 3.1; 2.5;MW2015;POLYGON ((20.0367426198375 60.0941680046353, 20.039474170301 60.0928926703142, 20.0489969742528 60.0920096473295, 20.0498850155 60.0923604735, 20.0770930405298 60.1031025917459, 20.07574 60.1108416666667, 20.0749063913476 60.1141127218583, 20.0710644341212 60.1139940433158, 20.0731374015711 60.1058167236724, 20.0721466923677 60.1043036099271, 20.0619483414152 60.0994550040494, 20.0483429457944 60.0929831530308, 20.0387456149494 60.0938730029405, 20.0365107610002 60.0946043265346, 20.0352746190718 60.0951763331418, 20.0237998596513 60.0975781175245, 20.0220161581909 60.096909705525, 20.0220359128006 60.0968205062922, 20.0367426198375 60.0941680046353))
Tolkkinen-Porvoo;198244;####;####;MW2005;POLYGON ((26.9327569358333 60.426040391, 26.9299288391667 60.4284208206667, 26.9290163672206 60.4288263784046, 26.9259947842401 60.4290486984396, 26.9251809344883 60.4285804196788, 26.9265484692793 60.4280246770158, 26.9272960893974 60.4276246087652, 26.9288085060852 60.4264162274019, 26.9317412495926 60.4255275518061, 26.9327569358333 60.426040391))
Tolkkinen-Porvoo;210405;####;####;MW2005;POLYGON ((26.9290481873534 60.4240464222053, 26.9353278978097 60.4209097931129, 26.9317412495926 60.4255275518065, 26.9290481873534 60.4240464222053))
Tolkkinen-Porvoo;210399;####;####;MW1995;POLYGON ((26.9353278978097 60.4209097931129, 26.9327569358333 60.426040391, 26.9317412495926 60.4255275518065, 26.9353278978097 60.4209097931129))
Tolkkinen-Porvoo;198248; 7.0; 0.0;MW2005;POLYGON ((26.9251809344883 60.4285804196793, 26.9259947842401 60.4290486984401, 26.9249761042649 60.429123642011, 26.9245075808193 60.4288540466025, 26.9251809344883 60.4285804196793))
Tornion 9 m väylä;100363; 7.0; 5.8;MW2005;POLYGON ((21.2075618967571 60.1904427343901, 21.2308380375223 60.1883902093301, 21.2303953721393 60.1902522681995, 21.2177203561507 60.1913704016848, 21.2071620683464 60.1936030894869, 21.2075618967571 60.1904427343901))
Tornion 9 m väylä;155556; 7.0; 5.8;MW2005;POLYGON ((21.2303953721393 60.1902522681995, 21.2308380375218 60.1883902093302, 21.2363738288333 60.187643942, 21.3031857278333 60.1731276385, 21.3084266786122 60.1719869549384, 21.3236747071341 60.1691966775312, 21.3378300769703 60.1651638638479, 21.355952138 60.1617806191667, 21.3740996057075 60.152458766995, 21.381901146 60.1632341621667, 21.3626779203333 60.1622739035, 21.3330369360304 60.1680599508966, 21.2919948876667 60.1768745018333, 21.2303953721393 60.1902522681995))
Tornion 9 m väylä;167792; 7.0; 5.8;MW2005;POLYGON ((21.1244451309903 60.2430493438305, 21.1709193665 60.2093539951667, 21.2075618967571 60.1904427343901, 21.2071620683464 60.1936030894869, 21.2054219817576 60.1947062419984, 21.2024195845162 60.196610012689, 21.2006889446782 60.1977075752158, 21.128346253011 60.24348750404, 21.1244451309903 60.2430493438305))
Tornion jokisuun venereitti;72552; 3.8; 3.0;MW2000;POLYGON ((21.087252034 60.2447371906667, 21.082769719 60.2420475738333, 21.0898981481071 60.2412351888478, 21.0986500366919 60.2401519780065, 21.1244451309903 60.2430493438305, 21.128346253011 60.24348750404, 21.1896694606257 60.2503743528652, 21.1964740626667 60.2498977621667, 21.2189393945008 60.2476188705418, 21.243171492595 60.2502871443925, 21.2560611170758 60.2431086752945, 21.2570440305021 60.2439592748964, 21.2440475603333 60.2515420371667, 21.2259192116628 60.2491329236033, 21.2158104809141 60.2495536135875, 21.1878074871973 60.2531592388764, 21.1487872407209 60.2500674615562, 21.1009166503832 60.2434710099318, 21.087252034 60.2447371906667))
Tornion jokisuun venereitti;230133; 3.0; 2.4;MW2017;POLYGON ((20.8277214100472 60.2836368159527, 20.8369848593249 60.2798706805398, 20.8520814578878 60.2748475134147, 20.8578095264494 60.2734943444616, 20.8629009163997 60.2718159828335, 20.8640712399019 60.2711854902375, 20.8652737144591 60.2703821030273, 20.8769092097167 60.267887478687, 20.8782016981536 60.2695969528985, 20.8657134603333 60.270690005, 20.8638710719977 60.2719209010957, 20.8631293797278 60.2720054000259, 20.8626647516359 60.2721476332512, 20.8583077053299 60.2739729684264, 20.8526189687811 60.2753168586572, 20.837663094853 60.2802932157248, 20.8310358679685 60.2838916038763, 20.8277214100472 60.2836368159527))
Tornion jokisuun venereitti;230139; 4.0; 3.0;MW2017;POLYGON ((20.8769092097167 60.267887478687, 20.9007363556692 60.2586035849536, 20.9227450882541 60.2520501258203, 21.0034101284718 60.2352917488953, 21.0804311207788 60.2392104897515, 21.0898318740851 60.241242730352, 21.0839028657901 60.2419184507599, 21.0795604372626 60.2409796140871, 21.0042899889163 60.2380274897438, 20.9378336424123 60.2523501899789, 20.925 60.2545, 20.9027873538333 60.2600855063333, 20.894742318 60.26462428, 20.8782016981536 60.2695969528985, 20.8769092097167 60.267887478687))
Tornion jokisuun venereitti;79214; 3.8; 3.0;MW2000;POLYGON ((21.2570440305021 60.2439592748964, 21.2560611170758 60.2431086752945, 21.2590045604138 60.2414687971615, 21.2599637759757 60.2422550888231, 21.2570440305021 60.2439592748964))
Tranviksudd-Vargata-Ballerö-väylä;227472; 3.0; 2.4;MW2017;POLYGON ((20.7764799448278 60.2992142724119, 20.7857382753316 60.2958023759816, 20.7881542800601 60.2938500648008, 20.7872843653114 60.2899367024938, 20.7883064312752 60.290420029407, 20.7892662683746 60.2939533079504, 20.7873628984531 60.2967025422179, 20.7764799448278 60.2992142724119))
Tranviksudd-Vargata-Ballerö-väylä;227470; 3.0; 2.4;MW2017;POLYGON ((20.7895107120522 60.2970907920967, 20.7873628984531 60.2967025422179, 20.8050755132522 60.2928098801316, 20.8136628601612 60.2906223657486, 20.8081475853293 60.2928858128065, 20.7895107120522 60.2970907920967))
Tranviksudd-Vargata-Ballerö-väylä;227464; 3.0; 2.4;MW2017;POLYGON ((20.7624326110597 60.3037056708798, 20.7511752633062 60.305049532915, 20.7764799448278 60.2992142724119, 20.7873628984531 60.2967025422179, 20.7895107120522 60.2970907920967, 20.7864407540493 60.298034314335, 20.7624326110597 60.3037056708798))
Tranviksudd-Vargata-Ballerö-väylä;227473; 3.0; 2.4;MW2017;POLYGON ((20.7883064312752 60.290420029407, 20.7872843653114 60.2899367024938, 20.7899205305771 60.289734307434, 20.7915218639006 60.2907536084319, 20.7945248031273 60.2909266302803, 20.79308300202 60.2914681367196, 20.7913727977794 60.2910374658286, 20.7906696551003 60.2905825496298, 20.7890957867078 60.2901608973539, 20.7883064312752 60.290420029407))
Trullevin kalasataman väylä;144668; 2.2; 1.8;NN+76.60;POLYGON ((23.4990583735059 61.4458107446277, 23.4974397981667 61.4470936746667, 23.4962743093939 61.4474293362188, 23.4960269846669 61.4473706131882, 23.4974673649166 61.4459154127028, 23.4990583735059 61.4458107446277))
Trutgrund-Torsholma-Fiskö-väylä;137891; 3.2; 2.4;MW2014;POLYGON ((21.784523686064 60.3990520287581, 21.8079155746191 60.3709657257408, 21.8109362327586 60.3673350552576, 21.8221276987613 60.3579858198106, 21.8303687332548 60.3571504981407, 21.8161690432079 60.3676513699877, 21.8144078877561 60.3689531219464, 21.7989784734206 60.3898168807482, 21.7954042726048 60.394458127269, 21.784523686064 60.3990520287581))
Trutgrund-Torsholma-Fiskö-väylä;203153; 3.2; 2.4;MW2014;POLYGON ((21.7758460647074 60.4478096001926, 21.7906236529782 60.4479994100568, 21.7905110511447 60.4491598684913, 21.7804792443811 60.4492457302935, 21.7787776575082 60.4507587493041, 21.7758460647074 60.4478096001926))
Trutgrund-Torsholma-Fiskö-väylä;203149; 3.2; 2.4;MW2014;POLYGON ((21.7023571694898 60.4500068897693, 21.698630660341 60.4502621395269, 21.6992299196868 60.4493104095219, 21.7008510466217 60.4488706898212, 21.7023571694898 60.4500068897693))
Trutgrund-Torsholma-Fiskö-väylä;201020; 3.2; 2.4;MW2014;POLYGON ((21.6818165433924 60.4514505864593, 21.698630660341 60.4502621395269, 21.7023571694898 60.4500068897693, 21.7082213545469 60.4495948637517, 21.7071855672143 60.4510242671206, 21.705976503487 60.4505803204313, 21.7023207798184 60.4508661055518, 21.6980789737775 60.4511975812373, 21.6824948879693 60.452414179963, 21.6818165433924 60.4514505864593))
Trutgrund-Torsholma-Fiskö-väylä;201029; 3.2; 2.4;MW2014;POLYGON ((21.6720034933117 60.4598384020713, 21.6762105074203 60.4592520377719, 21.6795378413797 60.4573937143755, 21.6816000033406 60.461213082119, 21.6762819457714 60.4600953413608, 21.6731798232004 60.4616346112673, 21.6720034933117 60.4598384020713))
Trutgrund-Torsholma-Fiskö-väylä;201016; 3.2; 2.4;MW2014;POLYGON ((21.6980789737775 60.4511975812373, 21.7023207798184 60.4508661055518, 21.6996169737419 60.4524278106907, 21.6978517391546 60.4525004433511, 21.6980789737775 60.4511975812373))
Trutgrund-Torsholma-Fiskö-väylä;201025; 3.2; 2.4;MW2014;POLYGON ((21.6768514660558 60.4503999317337, 21.6784613047925 60.4548152232191, 21.6718514358829 60.4546339025627, 21.6706470509638 60.4552062394382, 21.6699523880127 60.4542763436409, 21.6768514660558 60.4503999317337))
Trutgrund-Torsholma-Fiskö-väylä;201007; 3.2; 2.4;MW2014;POLYGON ((21.7452636705274 60.4347307022425, 21.748888237671 60.438818019322, 21.7237290036602 60.4434340629429, 21.714622522536 60.4476791295228, 21.7154341873679 60.4425143549838, 21.7175993133307 60.4432072665637, 21.7452636705274 60.4347307022425))
Trutgrund-Torsholma-Fiskö-väylä;201003; 3.2; 2.4;MW2014;POLYGON ((21.784523686064 60.3990520287581, 21.7954042726048 60.394458127269, 21.784399115793 60.4041469234189, 21.768909164098 60.4212361525632, 21.7562963515711 60.4323149597888, 21.7568789980093 60.4335832434695, 21.7536545971631 60.4346343247659, 21.7514016012565 60.4366120601953, 21.7488882376709 60.4388180193011, 21.7452636705274 60.4347307022215, 21.757251313037 60.4274380326291, 21.7571984355224 60.4262047949015, 21.7583169519701 60.4243421758485, 21.7615229209768 60.42415899225, 21.7663510464288 60.420739263922, 21.770594647 60.4157515883333, 21.784523686064 60.3990520287581))
Trutgrund-Torsholma-Fiskö-väylä;201001; 3.2; 2.4;MW2014;POLYGON ((21.7954042726048 60.394458127269, 21.7989784734206 60.3898168807397, 21.8027695685837 60.3927959415834, 21.8120384601457 60.3947933391661, 21.8117727127551 60.3953924568334, 21.7954042726048 60.394458127269))
Trutgrund-Torsholma-Fiskö-väylä;203205; 3.2; 2.4;MW2014;POLYGON ((21.6703784337024 60.4599826526868, 21.6720034933117 60.4598384020713, 21.6731798235 60.4616346113333, 21.6721880889791 60.4618062432569, 21.6703784337024 60.4599826526868))
Trutgrund-Torsholma-Fiskö-väylä;203209; 3.2; 2.4;MW2014;POLYGON ((21.6721880889791 60.4618062432569, 21.6731798232004 60.4616346112673, 21.6715878097396 60.4629442859576, 21.6707950441667 60.4623946563333, 21.6720901523333 60.4621363426667, 21.6721880889791 60.4618062432569))
Trutgrund-Torsholma-Fiskö-väylä;202522; 3.2; 2.4;MW2002;POLYGON ((21.6927796534627 60.4653797575117, 21.6947056818149 60.4622450673728, 21.7008515769588 60.4576765405695, 21.7071855672143 60.4510242671206, 21.7082213545469 60.4495948637517, 21.7146225249238 60.4476791280639, 21.6970429304157 60.4621237747053, 21.6971862244636 60.4648365706635, 21.6978549712599 60.4665373207609, 21.6966223196023 60.4672030429335, 21.6943323205941 60.4675306147909, 21.6927796534627 60.4653797575117))
Trutgrund-Torsholma-Fiskö-väylä;202517; 3.2; 2.4;MW2005;POLYGON ((21.7082213545469 60.4495948637517, 21.7174470446591 60.4343389881851, 21.7129872336071 60.4313739250872, 21.7142514927767 60.4298399829083, 21.7204486375735 60.4306430641741, 21.7209902147434 60.4324544336565, 21.7154341817173 60.4425143559592, 21.7146225249238 60.4476791280639, 21.7082213545469 60.4495948637517))
Trutgrund-Torsholma-Fiskö-väylä;202510; 3.2; 2.4;MW2002;POLYGON ((21.6768514660558 60.4503999317337, 21.6818165433924 60.4514505864593, 21.6824948879693 60.452414179963, 21.6847400955941 60.4572876825635, 21.6827959150262 60.4589622549682, 21.6816000033406 60.461213082119, 21.6795378413797 60.4573937143755, 21.6784613047925 60.4548152232191, 21.6768514660558 60.4503999317337))
Trutgrund-Torsholma-Fiskö-väylä;202504; 3.2; 2.4;MW2014;POLYGON ((21.6718514358829 60.4546339025627, 21.6717215667971 60.457115884605, 21.6720034933117 60.4598384020713, 21.6703784337024 60.4599826526868, 21.6703691087999 60.4577994040057, 21.6706470509638 60.4552062394382, 21.6718514358829 60.4546339025627))
